date,btc_close,btc_volume,btc_return_pct,btc_volatility_30d,btc_sma_50,btc_sma_200,fear_greed_value,fear_greed_classification,coinbase_reviews_count,coinbase_avg_rating,coinbase_sentiment_score,is_weekend
2014-11-01,325.7489929199219,16677200,-3.7160037210550945,3.326764296267894,,,,,0,,,1
2014-11-02,325.8919982910156,8603620,0.043900479879277476,3.2517070177492533,,,,,0,,,1
2014-11-03,327.5539855957031,12948500,0.5099810100901436,2.8555648768300665,,,,,0,,,0
2014-11-04,330.49200439453125,15655500,0.8969571209719529,2.8177162337634245,,,,,0,,,0
2014-11-05,339.4859924316406,19817200,2.721393533736638,2.808919578589347,372.76684020996095,,,,0,,,0
2014-11-06,349.2900085449219,18797000,2.887900040604885,2.837047858279793,370.6059600830078,,,,0,,,0
2014-11-07,342.4150085449219,16834200,-1.9682784596788183,2.711190674016211,368.9654602050781,,,,0,,,0
2014-11-08,345.4880065917969,8535470,0.8974484091493373,2.6372936227638304,367.9793005371094,,,,0,,,1
2014-11-09,363.2640075683594,24205600,5.14518612438124,2.803055722037216,367.0665008544922,,,,0,,,1
2014-11-10,366.92401123046875,30450100,1.0075326995947043,2.8083728187804335,366.4285607910156,,,,0,,,0
2014-11-11,367.69500732421875,15838900,0.21012418652148757,2.6828315448742757,365.7394207763672,,,,0,,,0
2014-11-12,423.5610046386719,45783200,15.19356972535466,3.834470115927043,365.4948211669922,,,,0,,,0
2014-11-13,420.7349853515625,58945000,-0.667204784236497,3.812717658423712,365.44542114257814,,,,0,,,0
2014-11-14,397.8179931640625,29589200,-5.446894835320326,3.94009157526283,365.1703009033203,,,,0,,,0
2014-11-15,376.13299560546875,15727500,-5.450984603818743,4.0284231488509095,364.6044610595703,,,,0,,,1
2014-11-16,387.8819885253906,11905600,3.123627295980591,4.067975101089645,364.3717010498047,,,,0,,,1
2014-11-17,387.4079895019531,41518800,-0.12220186486088247,4.05241321273704,364.57624084472656,,,,0,,,0
2014-11-18,375.197998046875,32222500,-3.1517139000605376,4.09341766672571,364.57086059570315,,,,0,,,0
2014-11-19,380.55499267578125,18931800,1.427778041672001,4.089386790662804,364.4430804443359,,,,0,,,0
2014-11-20,357.8399963378906,25233200,-5.968912975802942,4.230058147383298,363.9275805664063,,,,0,,,0
2014-11-21,350.8479919433594,29850100,-1.9539471456759827,4.240900445041349,363.4431005859375,,,,0,,,0
2014-11-22,352.9200134277344,15273000,0.5905752724699953,4.07479708251304,363.31126098632814,,,,0,,,1
2014-11-23,367.572998046875,15151600,4.151927933138033,4.143778176594803,364.08540100097656,,,,0,,,1
2014-11-24,376.9010009765625,30930100,2.537728010287066,4.118637356384978,365.2132208251953,,,,0,,,0
2014-11-25,375.3479919433594,25442200,-0.4120469378375846,4.106780404850563,366.1186004638672,,,,0,,,0
2014-11-26,368.3699951171875,18601700,-1.859073972939984,4.12310239914778,366.76226013183594,,,,0,,,0
2014-11-27,369.6700134277344,8748030,0.3529110209242958,4.118078430962564,367.0968603515625,,,,0,,,0
2014-11-28,376.4469909667969,22946500,1.8332505458648285,3.9481910235061344,367.32528015136717,,,,0,,,0
2014-11-29,375.4909973144531,15375600,-0.25395173166042895,3.9229053035360653,367.60385986328123,,,,0,,,1
2014-11-30,378.0469970703125,9194440,0.6807086652250272,3.897462979724258,367.91881958007815,,,,0,,,1
2014-12-01,379.2449951171875,11763000,0.3168913008591234,3.8178612001491583,367.9327392578125,,,,0,,,0
2014-12-02,381.31500244140625,12364100,0.5458232411423403,3.816549434947562,367.7507592773438,,,,0,,,0
2014-12-03,375.010009765625,13340100,-1.653486654186942,3.8385397012192968,367.2335595703125,,,,0,,,0
2014-12-04,369.60400390625,14529600,-1.4415630832770754,3.8543416531258328,366.73017944335936,,,,0,,,0
2014-12-05,376.85400390625,15181800,1.9615588368569137,3.841324448403348,366.6161395263672,,,,0,,,0
2014-12-06,374.7850036621094,7009320,-0.5490190425720742,3.8162651513898296,366.4366796875,,,,0,,,1
2014-12-07,375.0950012207031,6491650,0.08271343718790902,3.7924782225683877,366.1097399902344,,,,0,,,1
2014-12-08,361.90899658203125,18898700,-3.5153773299456237,3.8563920797749156,365.5570001220703,,,,0,,,0
2014-12-09,352.218994140625,32915500,-2.6774693453109233,3.775781980598196,364.94447998046877,,,,0,,,0
2014-12-10,346.364990234375,16427700,-1.6620352688625162,3.7817711891227153,364.14227966308596,,,,0,,,0
2014-12-11,350.5060119628906,32431300,1.1955659045429279,3.789063102023571,363.4892401123047,,,,0,,,0
2014-12-12,352.5419921875,16989800,0.5808688453609046,2.463589608641532,363.3717401123047,,,,0,,,0
2014-12-13,347.3760070800781,11675900,-1.4653531272593279,2.4688664114891816,363.15236022949216,,,,0,,,1
2014-12-14,351.6319885253906,12415200,1.2251800235389965,2.3134437867789437,363.239580078125,,,,0,,,1
2014-12-15,345.3450012207031,17264200,-1.7879452125651896,2.1258714948090507,363.0523999023437,,,,0,,,0
2014-12-16,327.06201171875,30864900,-5.294123105105797,2.217131391115182,362.53385986328124,,,,0,,,0
2014-12-17,319.7760009765625,37567900,-2.227715381526163,2.236597145034168,361.77701965332034,,,,0,,,0
2014-12-18,311.39599609375,39173000,-2.6205859280311383,2.217831929910178,361.2931195068359,,,,0,,,0
2014-12-19,317.8429870605469,23823100,2.070351272228921,2.2410255470203952,360.74387939453123,,,,0,,,0
2014-12-20,329.95599365234375,20856700,3.8110032578725583,2.1381297307463867,360.5765789794922,,,,0,,,1
2014-12-21,320.8429870605469,15207600,-2.761885453548918,2.1652757284704247,360.4784588623047,,,,0,,,1
2014-12-22,331.885986328125,22315100,3.4418702333968154,2.2648591849570243,360.59833862304686,,,,0,,,0
2014-12-23,334.5719909667969,16574200,0.809315472578076,2.1221348605414527,360.73869873046874,,,,0,,,0
2014-12-24,322.53399658203125,15092300,-3.5980281403652503,2.135719541839719,360.57953857421876,,,,0,,,0
2014-12-25,319.00799560546875,9883640,-1.093218393697526,2.1384184889318187,360.1699786376953,,,,0,,,0
2014-12-26,327.92401123046875,16410500,2.7949191706237997,2.2055659868037485,359.74265869140623,,,,0,,,0
2014-12-27,315.8630065917969,15185200,-3.6779876512901266,2.281890899990967,359.21161865234376,,,,0,,,1
2014-12-28,317.239013671875,11676600,0.43563413611660273,2.2466568745216313,358.6466387939453,,,,0,,,1
2014-12-29,312.6700134277344,12302500,-1.4402390775512863,2.2518051984460112,357.6347589111328,,,,0,,,0
2014-12-30,310.73699951171875,12528300,-0.6182281104684106,2.2391051706010896,356.5110186767578,,,,0,,,0
2014-12-31,320.1929931640625,13942900,3.0430858466170996,2.3321256741420107,355.5609783935547,,,,0,,,0
2015-01-01,314.2489929199219,8036550,-1.856380486469611,2.334931031611671,353.3747381591797,,,,0,,,0
2015-01-02,315.0320129394531,7860650,0.24917184690256278,2.3316247539846007,351.2606787109375,,,,0,,,0
2015-01-03,281.0820007324219,33054400,-10.776686435849992,2.9855380727280125,348.9259588623047,,,,0,,,1
2015-01-04,264.19500732421875,55629100,-6.00785299812876,3.078555012002363,346.6871990966797,,,,0,,,1
2015-01-05,274.4739990234375,43962800,3.890683553533014,3.211280731152579,344.4190393066406,,,,0,,,0
2015-01-06,286.1889953613281,23245700,4.268162514326268,3.3471628312979775,342.3946594238281,,,,0,,,0
2015-01-07,294.3370056152344,24866800,2.8470732229305185,3.373408564849888,340.77743957519533,,,,0,,,0
2015-01-08,283.3489990234375,19982500,-3.733137995621494,3.4008957306215506,338.83331970214846,,,,0,,,0
2015-01-09,290.4079895019531,18718600,2.4912706601556422,3.4431941192240467,337.4846795654297,,,,0,,,0
2015-01-10,274.7959899902344,15264300,-5.375884988044987,3.5375769572126483,335.96363952636716,,,,0,,,1
2015-01-11,265.6600036621094,18200800,-3.324643248414827,3.5588661795061327,334.2184393310547,,,,0,,,1
2015-01-12,267.7959899902344,18880300,0.804030075540374,3.570009895455387,332.2228991699219,,,,0,,,0
2015-01-13,225.86099243164062,72843904,-15.659307504986531,4.459722243012976,329.20209899902346,,,,0,,,0
2015-01-14,178.10299682617188,97638704,-21.144862196566873,5.739839532823949,325.2571990966797,,,,0,,,0
2015-01-15,209.843994140625,81773504,17.82170871915887,6.746790317447901,322.08667907714846,,,,0,,,0
2015-01-16,208.0970001220703,38421000,-0.832520380537527,6.744540697587975,318.8552188110352,,,,0,,,0
2015-01-17,199.25999450683594,23469700,-4.246580013191236,6.762929748314604,315.3114788818359,,,,0,,,1
2015-01-18,210.33900451660156,30085100,5.560077444138223,6.851366307832312,312.0084390258789,,,,0,,,1
2015-01-19,214.86099243164062,18658300,2.1498570488300173,6.816687521733649,308.74471893310545,,,,0,,,0
2015-01-20,211.31500244140625,24051100,-1.6503647079460282,6.810837587010062,305.38611907958983,,,,0,,,0
2015-01-21,226.89700317382812,29924600,7.37382606648691,6.938831640629512,302.2977590942383,,,,0,,,0
2015-01-22,233.406005859375,33544600,2.8687036825075563,6.967645119864659,299.46567901611326,,,,0,,,0
2015-01-23,232.87899780273438,24621700,-0.22579027249116645,6.950598176919666,296.73117889404296,,,,0,,,0
2015-01-24,247.8470001220703,24782500,6.427373211222309,7.075483351260132,294.1510388183594,,,,0,,,1
2015-01-25,253.71800231933594,33582700,2.368800991891784,7.068889232121836,291.7296987915039,,,,0,,,1
2015-01-26,273.4729919433594,106794000,7.786199419605744,7.20526126931255,289.697258605957,,,,0,,,0
2015-01-27,263.4750061035156,44399000,-3.6559317133278313,7.231161174161519,287.7285787963867,,,,0,,,0
2015-01-28,233.9149932861328,44352200,-11.219285371519872,7.497360477134098,285.36249877929686,,,,0,,,0
2015-01-29,233.51300048828125,32213400,-0.1718542245643162,7.497928662765614,283.105458984375,,,,0,,,0
2015-01-30,226.4250030517578,26605200,-3.035375941254781,7.476385721046063,280.6238388061523,,,,0,,,0
2015-01-31,217.46400451660156,23348200,-3.9576011546339163,7.495791458496522,277.9222790527344,,,,0,,,1
2015-02-01,226.9720001220703,29128500,4.372215818707081,7.555847520689496,275.5141989135742,,,,0,,,1
2015-02-02,238.22900390625,30612100,4.959644263664864,7.383593275375693,273.2461392211914,,,,0,,,0
2015-02-03,227.26800537109375,40783700,-4.601034448126951,7.350320582762724,270.88459930419924,,,,0,,,0
2015-02-04,226.85299682617188,26594300,-0.1826075536872085,7.309118966939106,268.88041900634767,,,,0,,,0
2015-02-05,217.11099243164062,22516400,-4.294412915336599,7.289155640985251,266.8271188354492,,,,0,,,0
2015-02-06,222.26600646972656,24435300,2.374368050345965,7.281844117182727,265.0445190429688,,,,0,,,0
2015-02-07,227.75399780273438,21604200,2.469109613374587,7.279779643747651,263.2427392578125,,,,0,,,1
2015-02-08,223.41200256347656,17145200,-1.9064408445723768,7.262593087032676,261.11185943603516,,,,0,,,1
2015-02-09,220.11000061035156,27791300,-1.477987715627238,7.208965764524969,259.0971997070312,,,,0,,,0
2015-02-10,219.83900451660156,21115100,-0.12311848303054873,7.188996083736366,256.8562600708008,,,,0,,,0
2015-02-11,219.18499755859375,17201900,-0.29749359511789253,7.185614160001617,254.54852020263672,,,,0,,,0
2015-02-12,221.76400756835938,15206200,1.1766361924821833,6.585560534178869,252.53312042236328,,,,0,,,0
2015-02-13,235.427001953125,42744400,6.161051351199975,5.3018838326898825,250.86150054931642,,,,0,,,0
2015-02-14,257.3210144042969,49732500,9.299703207167,4.547886265895393,249.44944061279296,,,,0,,,1
2015-02-15,234.8249969482422,56552400,-8.742394206758973,4.863096506406399,247.82868041992188,,,,0,,,1
2015-02-16,233.84300231933594,28153700,-0.4181814720187971,4.783316032311682,246.1607601928711,,,,0,,,0
2015-02-17,243.61000061035156,27363100,4.176733190278581,4.740791788695159,244.77955993652344,,,,0,,,0
2015-02-18,236.3260040283203,25200800,-2.990023629482208,4.775603181891108,243.29134002685547,,,,0,,,0
2015-02-19,240.2830047607422,18270500,1.6743822791281504,4.76425327176406,241.69314025878907,,,,0,,,0
2015-02-20,243.7790069580078,23876700,1.4549519225243168,4.590879643073171,240.2837405395508,,,,0,,,0
2015-02-21,244.53399658203125,12284200,0.3097024774383117,4.566026695320723,238.87378021240235,,,,0,,,1
2015-02-22,235.9770050048828,19527000,-3.499305494022753,4.616795550772325,237.97168029785155,,,,0,,,1
2015-02-23,238.89199829101562,16400000,1.2352870086102197,4.468207822655803,237.4656201171875,,,,0,,,0
2015-02-24,238.73500061035156,14200400,-0.06571910394118641,4.445279066062711,236.7508401489258,,,,0,,,0
2015-02-25,237.47000122070312,11496200,-0.5298759655745222,4.187985385403253,235.77646026611328,,,,0,,,0
2015-02-26,236.42599487304688,13619400,-0.43963715091994704,4.142242102420892,234.61824005126954,,,,0,,,0
2015-02-27,253.8280029296875,44013900,7.360446158209011,3.8266329013514326,234.02782012939454,,,,0,,,0
2015-02-28,254.26300048828125,13949300,0.17137492852363767,3.8255533212102657,233.3049203491211,,,,0,,,1
2015-03-01,260.2019958496094,25213700,2.335768613570588,3.7869268352614545,233.01304046630858,,,,0,,,1
2015-03-02,275.6700134277344,40465700,5.944619113169725,3.8134292124003784,233.2132406616211,,,,0,,,0
2015-03-03,281.7019958496094,50461300,2.188116997881684,3.764672190685481,233.4913607788086,,,,0,,,0
2015-03-04,273.0920104980469,41383000,-3.0564161697168357,3.742991918034552,234.43598114013673,,,,0,,,0
2015-03-05,276.1780090332031,41302400,1.1300215372570532,3.616536988154664,236.39748138427734,,,,0,,,0
2015-03-06,272.7229919433594,28918900,-1.2510109338315867,3.630908958717508,237.65506134033203,,,,0,,,0
2015-03-07,276.260986328125,17825900,1.2972849702017175,3.508249417012669,239.01834106445312,,,,0,,,1
2015-03-08,274.35400390625,22067900,-0.6902829267430466,3.5074142692324863,240.52022125244142,,,,0,,,1
2015-03-09,289.60699462890625,59178200,5.55960201254011,3.603319330892642,242.1055810546875,,,,0,,,0
2015-03-10,291.760009765625,67770800,0.7434264975117566,3.56528547496436,243.64356140136718,,,,0,,,0
2015-03-11,296.3789978027344,33963900,1.583146381445455,3.536956904768292,245.34484130859374,,,,0,,,0
2015-03-12,294.35400390625,32585200,-0.6832447344437664,3.5448688313172942,246.69398132324218,,,,0,,,0
2015-03-13,285.3370056152344,31421500,-3.063317696159995,3.616050338690968,247.73260131835937,,,,0,,,0
2015-03-14,281.885009765625,22612300,-1.2097960592830526,3.63698469052542,248.7127215576172,,,,0,,,1
2015-03-15,286.39300537109375,11970100,1.5992321156832467,3.5007901042253344,249.48364166259765,,,,0,,,1
2015-03-16,290.5929870605469,21516100,1.4665098695448187,3.108494937506925,250.22114135742189,,,,0,,,0
2015-03-17,285.5050048828125,21497200,-1.750896409855296,2.6188398751006723,250.46178161621094,,,,0,,,0
2015-03-18,256.29901123046875,57008000,-10.229590778743635,3.2885137393486104,250.31826171875,,,,0,,,0
2015-03-19,260.9280090332031,52732000,1.8060927275961758,3.221411398615932,250.8585220336914,,,,0,,,0
2015-03-20,261.7489929199219,18456700,0.3146399996537985,3.161684308310289,251.42324188232422,,,,0,,,0
2015-03-21,260.0249938964844,17130100,-0.6586459050732407,3.1576979066195237,252.09524169921875,,,,0,,,1
2015-03-22,267.9599914550781,18438100,3.051628783713256,3.1909005576493583,253.10516143798827,,,,0,,,1
2015-03-23,266.739990234375,22811900,-0.4552923046751367,3.1944177404148304,253.90052124023438,,,,0,,,0
2015-03-24,245.59500122070312,40073700,-7.927191192851335,3.4684723388105647,254.04784118652344,,,,0,,,0
2015-03-25,246.19700622558594,35866900,0.24512103336411517,3.462914251976583,254.42642120361327,,,,0,,,0
2015-03-26,248.53199768066406,25730000,0.948423984058766,3.46558845861227,254.8600012207031,,,,0,,,0
2015-03-27,247.0290069580078,17274900,-0.6047473712368467,3.4661541498154556,255.45836151123046,,,,0,,,0
2015-03-28,252.79800415039062,16040900,2.3353521367486474,3.485720743954577,256.0690014648437,,,,0,,,1
2015-03-29,242.71299743652344,21699400,-3.9893537719022376,3.3022140184514215,256.36818145751954,,,,0,,,1
2015-03-30,247.5260009765625,23009600,1.9830019780040065,3.3237472239465515,256.85046142578125,,,,0,,,0
2015-03-31,244.2239990234375,22672000,-1.3340020604290626,3.3009534323677028,257.33274139404296,,,,0,,,0
2015-04-01,247.27200317382812,22877200,1.2480362956050595,3.1072905534256874,257.8814013671875,,,,0,,,0
2015-04-02,253.0050048828125,26272600,2.318500127551504,3.110999096353009,258.55780151367185,,,,0,,,0
2015-04-03,254.32200622558594,23146600,0.5205435929551916,3.070355496504834,259.2089614868164,,,,0,,,0
2015-04-04,253.69700622558594,12493500,-0.2457514429347607,3.060218922654228,259.5743615722656,310.84317024230955,,,0,,,1
2015-04-05,260.5979919433594,19649200,2.7201683695223133,3.1004132115606113,259.63990112304685,309.8594901275635,,,0,,,1
2015-04-06,255.49200439453125,20034200,-1.9593349552508799,3.1066862672467552,260.05324127197264,309.0147501373291,,,0,,,0
2015-04-07,253.17999267578125,18467400,-0.9049252731916368,3.108072752461847,260.4399810791016,308.3066701507568,,,0,,,0
2015-04-08,245.02200317382812,30086400,-3.222209391719244,2.9548216752142697,260.4682211303711,307.4872602081299,,,0,,,0
2015-04-09,243.67599487304688,21643500,-0.5493418074075329,2.945295660809303,260.61522094726564,306.7115351104736,,,0,,,0
2015-04-10,236.07200622558594,28882000,-3.1205325134396444,2.952742117025248,260.5310009765625,305.88113510131836,,,0,,,0
2015-04-11,236.552001953125,16365200,0.2033259831241363,2.9574695165688696,260.38646087646487,304.8849401855469,,,0,,,1
2015-04-12,236.1529998779297,12387900,-0.16867414855967766,2.9241357277381583,260.2188409423828,303.9496802520752,,,0,,,1
2015-04-13,224.58700561523438,31181800,-4.897669844835306,3.0269882686371665,259.99104095458983,303.0147452545166,,,0,,,0
2015-04-14,219.15899658203125,31719000,-2.4168847250684022,3.010164968879753,259.5963809204102,302.08841529846194,,,0,,,0
2015-04-15,223.83299255371094,22562000,2.132696373215137,3.0301764867003116,259.2983407592773,301.2099803161621,,,0,,,0
2015-04-16,228.572998046875,24805400,2.117652737018494,3.0712427783578296,259.12040069580075,300.46694030761716,,,0,,,0
2015-04-17,222.8820037841797,20429800,-2.48979289387814,2.517539747323669,258.8495208740234,299.70401527404783,,,0,,,0
2015-04-18,223.3560028076172,12939000,0.21266814520228827,2.4852664401818663,258.24008087158205,298.8860752868652,,,0,,,1
2015-04-19,222.60000610351562,15021500,-0.33847163031150984,2.480864022309393,257.60682098388673,298.08100036621096,,,0,,,1
2015-04-20,224.62600708007812,18364700,0.910153154093063,2.4940821367165795,256.8953012084961,297.32877044677736,,,0,,,0
2015-04-21,235.2689971923828,24978000,4.738093442808933,2.592914209050945,256.08728088378905,296.70755546569825,,,0,,,0
2015-04-22,234.17599487304688,23847900,-0.4645755847049293,2.5929216285468035,255.1367608642578,296.2341054534912,,,0,,,0
2015-04-23,236.46200561523438,17036000,0.9761934580129861,2.1779999395889043,254.40416076660156,295.81386543273925,,,0,,,0
2015-04-24,231.26800537109375,21448700,-2.1965474878836044,2.209921397422797,253.50596069335938,295.3198104095459,,,0,,,0
2015-04-25,226.38999938964844,13957200,-2.1092437640122474,2.2263135582062534,252.57930084228516,294.77082534790037,,,0,,,1
2015-04-26,219.42999267578125,28943700,-3.074343713340466,2.28341149231201,251.44268096923827,294.10327529907227,,,0,,,1
2015-04-27,229.28599548339844,38574000,4.491638853663882,2.402309930268194,250.54132080078125,293.42457527160644,,,0,,,0
2015-04-28,225.85499572753906,21469200,-1.4963843511793584,2.31158559667098,249.2662808227539,292.74604019165037,,,0,,,0
2015-04-29,225.80799865722656,18936500,-0.020808514844272707,2.2745716317386777,247.94724060058593,292.06358512878415,,,0,,,0
2015-04-30,236.14500427246094,33818600,4.577785409154522,2.4308832249490555,246.74256072998048,291.35156509399417,,,0,,,0
2015-05-01,232.07899475097656,18815300,-1.7218274568252423,2.4352520803608146,245.497060546875,290.5598900604248,,,0,,,0
2015-05-02,234.92999267578125,12535500,1.2284601318028887,2.4045869817951364,244.48892028808595,289.73019004821776,,,0,,,1
2015-05-03,240.35800170898438,18494100,2.3104793778690125,2.4454279487857007,243.65838012695312,288.95811500549314,,,0,,,1
2015-05-04,239.01800537109375,21223400,-0.5575001990210549,2.4464702821189106,242.71088012695313,288.24042503356935,,,0,,,0
2015-05-05,236.12100219726562,23929100,-1.2120439082948242,2.391012966640228,241.6214404296875,287.5022400665283,,,0,,,0
2015-05-06,229.78199768066406,29587200,-2.6846423899665184,2.4119378118198687,240.50698028564454,286.6939401245117,,,0,,,0
2015-05-07,237.33399963378906,29064400,3.2865942629762834,2.497079577095654,240.12768005371095,285.9328801727295,,,0,,,0
2015-05-08,243.86300659179688,27445500,2.750978354589817,2.4846779148722877,239.7863800048828,285.23797019958494,,,0,,,0
2015-05-09,241.83200073242188,19790500,-0.8328470512031005,2.487431677501472,239.3880401611328,284.5147551727295,,,0,,,1
2015-05-10,240.29600524902344,15019100,-0.6351498059588678,2.420243439974682,238.9934603881836,283.80044525146485,,,0,,,1
2015-05-11,242.1580047607422,20892300,0.774877430770915,2.423435654093139,238.47742065429688,283.21915031433105,,,0,,,0
2015-05-12,241.11199951171875,19282600,-0.4319515475265434,2.4249422095740107,237.96486083984374,282.6329853057861,,,0,,,0
2015-05-13,236.3769989013672,27180100,-1.9638179020291524,2.2708033251190805,237.78050079345704,282.0785153198242,,,0,,,0
2015-05-14,236.9290008544922,24413700,0.23352608574040978,2.2165774328879086,237.59514068603517,281.4896402740479,,,0,,,0
2015-05-15,237.60499572753906,16329400,0.2853153774375006,2.1889283238151624,237.37660064697266,280.9127201843262,,,0,,,0
2015-05-16,236.1529998779297,11089700,-0.611096515527132,2.1639998876045916,237.1590805053711,280.3053951263428,,,0,,,1
2015-05-17,236.802001953125,11134300,0.2748227105015877,2.1066420041694665,236.8391604614258,279.81145011901856,,,0,,,1
2015-05-18,233.1280059814453,16780300,-1.551505452393498,2.1314274814944243,236.64746063232423,279.25056518554686,,,0,,,0
2015-05-19,231.94700622558594,14241900,-0.5065885374378243,2.133015999918225,236.33588073730468,278.71869514465334,,,0,,,0
2015-05-20,234.01800537109375,15499400,0.8928759974998757,2.13280850246167,236.1317608642578,278.2600402069092,,,0,,,0
2015-05-21,235.343994140625,15108900,0.5666182682946053,1.9522750487634137,235.89320068359376,277.80730018615725,,,0,,,0
2015-05-22,240.34800720214844,27003000,2.126254838070518,1.987124799766168,235.64006072998046,277.37127029418946,,,0,,,0
2015-05-23,238.8719940185547,14605000,-0.614115007973548,1.9843114250836869,235.33106048583986,276.91317024230955,,,0,,,1
2015-05-24,240.9530029296875,11508000,0.8711816216392387,1.943021154091712,235.07618041992188,276.4205052947998,,,0,,,1
2015-05-25,237.11000061035156,14423900,-1.5949177941797066,1.9245356266504345,234.60642059326173,275.85960525512695,,,0,,,0
2015-05-26,237.11599731445312,16425000,0.0025290810535816277,1.824973330234955,234.23890045166016,275.3331101989746,,,0,,,0
2015-05-27,237.2830047607422,18837000,0.07043280427325715,1.6420363653391354,233.92096069335938,274.7920851898193,,,0,,,0
2015-05-28,237.4080047607422,13829600,0.052679710511105426,1.6133238473174696,233.76868072509765,274.1628051757813,,,0,,,0
2015-05-29,237.0959930419922,14805000,-0.13142426223767822,1.613922274059123,233.63708068847657,273.51366508483886,,,0,,,0
2015-05-30,233.34500122070312,14098600,-1.5820561845702352,1.4139453740601784,233.58254058837892,272.8419150543213,,,0,,,1
2015-05-31,230.19000244140625,14730800,-1.3520747231747232,1.4002357362771822,233.45530059814453,271.87506004333494,,,0,,,1
2015-06-01,222.92599487304688,26090500,-3.155657279341828,1.4914863424522689,233.19076049804687,270.8860150909424,,,0,,,0
2015-06-02,225.80299377441406,20459000,1.2905623245084596,1.444007398456648,233.21508026123047,270.02594009399417,,,0,,,0
2015-06-03,225.87399291992188,17752400,0.03144296021988513,1.4429535380185383,233.3493801879883,269.2746450805664,,,0,,,0
